user_id,product_id,satisfaction_score,would_recommend,had_reaction,usage_days,age,skin_type,skin_condition,climate,sensitivity_level,oil_production,hydration_level,pore_size,wrinkle_score,name,type,brand,price,rating,ingredients,suitable_for_oily,suitable_for_dry,suitable_for_sensitive,suitable_for_combination,suitable_for_normal,has_fragrance,has_alcohol,is_hypoallergenic,spf_level
505,459,3.2,0,0,9,20,Oily,Acne,Cold,4,8,8,3,1,Serum 459,Serum,Brand A,68.96,4.1,"Vitamin E,Squalane,Titanium Dioxide,Glycolic Acid,Lactic Acid,Squalane",0,1,0,0,1,0,0,1,0
1181,14,4.0,0,0,55,43,Oily,Rosacea,Dry,7,9,6,5,4,Cleanser 14,Cleanser,Brand C,66.4,4.3,"Glycolic Acid,Aloe Vera,Chamomile",0,0,0,1,0,0,1,0,0
806,455,5.1,0,0,36,46,Normal,Aging,Cold,8,9,2,9,1,Toner 455,Toner,Brand C,75.03,4.6,"Titanium Dioxide,Vitamin C,Salicylic Acid,Hyaluronic Acid,Centella Asiatica,Vitamin C",1,1,0,1,1,0,1,0,0
1832,140,3.8,0,0,24,47,Dry,Aging,Cold,9,1,4,4,7,Mask 140,Mask,Brand B,36.65,3.7,"Zinc Oxide,Glycerin,Titanium Dioxide",0,1,1,1,0,1,1,0,0
755,164,6.7,0,0,34,31,Sensitive,Hyperpigmentation,Dry,7,3,5,4,1,Cleanser 164,Cleanser,Brand E,60.59,3.3,"Vitamin E,Salicylic Acid,Lactic Acid,Aloe Vera",0,0,1,1,0,1,1,0,0
988,230,4.1,0,0,36,28,Oily,Acne,Dry,4,10,7,7,5,Mask 230,Mask,Brand D,109.03,3.5,"Centella Asiatica,Titanium Dioxide,Aloe Vera,Vitamin E,Vitamin C,Glycolic Acid",0,0,1,1,1,1,0,0,0
165,208,6.2,0,0,80,19,Dry,None,Cold,2,2,4,10,8,Toner 208,Toner,Brand B,50.67,4.3,"Vitamin C,Aloe Vera,Zinc Oxide,Hyaluronic Acid",0,1,0,1,0,0,1,0,0
69,8,4.6,0,1,68,43,Dry,Hyperpigmentation,Temperate,10,3,4,1,6,Cleanser 8,Cleanser,Brand D,51.49,4.1,"Niacinamide,Salicylic Acid,Centella Asiatica,Lactic Acid,Squalane,Aloe Vera",0,1,1,1,0,1,0,1,0
623,343,3.7,0,0,84,34,Sensitive,None,Temperate,4,2,1,10,9,Moisturizer 343,Moisturizer,Brand E,113.64,4.6,"Hyaluronic Acid,Salicylic Acid,Zinc Oxide,Chamomile",0,0,0,1,0,0,1,0,0
343,123,4.2,0,1,64,41,Dry,None,Humid,7,3,3,5,5,Serum 123,Serum,Brand B,98.3,3.9,"Chamomile,Titanium Dioxide,Glycolic Acid,Centella Asiatica,Vitamin E,Chamomile",1,0,0,0,1,0,1,1,0
639,416,5.7,0,0,55,20,Sensitive,Acne,Dry,8,6,8,9,8,Toner 416,Toner,Brand E,105.92,3.2,"Vitamin E,Chamomile,Salicylic Acid,Titanium Dioxide,Glycerin,Lactic Acid,Vitamin C",0,0,1,1,1,1,0,0,0
1190,386,7.2,1,0,35,34,Oily,Rosacea,Temperate,7,10,7,9,10,Mask 386,Mask,Brand A,51.12,5.0,"Retinol,Salicylic Acid,Chamomile,Salicylic Acid",1,0,0,0,1,1,0,1,0
1825,28,4.0,0,0,32,25,Normal,Hyperpigmentation,Temperate,2,9,2,7,9,Toner 28,Toner,Brand A,84.27,4.1,"Aloe Vera,Centella Asiatica,Salicylic Acid",0,1,1,0,0,1,0,1,0
1394,29,5.8,0,0,78,39,Combination,Acne,Dry,5,8,9,3,8,Cleanser 29,Cleanser,Brand C,147.95,4.2,"Retinol,Glycerin,Ceramides,Vitamin C,Glycerin",1,0,1,1,1,1,1,1,0
1704,238,4.5,0,0,45,49,Combination,Acne,Temperate,2,7,3,9,10,Moisturizer 238,Moisturizer,Brand A,128.44,3.4,"Glycolic Acid,Salicylic Acid,Titanium Dioxide,Zinc Oxide,Vitamin E",0,0,0,0,0,0,0,1,0
1250,367,7.5,1,0,29,40,Normal,Rosacea,Temperate,1,9,10,7,8,Moisturizer 367,Moisturizer,Brand C,58.29,4.3,"Vitamin E,Vitamin E,Centella Asiatica,Centella Asiatica,Retinol",1,1,1,0,1,1,0,1,0
997,189,3.6,0,0,51,40,Normal,Rosacea,Humid,9,8,8,10,10,Moisturizer 189,Moisturizer,Brand A,131.93,3.0,"Aloe Vera,Niacinamide,Retinol,Hyaluronic Acid,Aloe Vera,Zinc Oxide",1,1,1,0,0,0,0,0,0
539,457,7.8,1,0,52,54,Combination,None,Cold,7,4,3,1,10,Cleanser 457,Cleanser,Brand A,76.42,4.7,"Glycerin,Ceramides,Vitamin C,Titanium Dioxide,Zinc Oxide,Aloe Vera",0,1,0,1,1,1,0,0,0
1754,56,6.1,0,0,30,56,Sensitive,Aging,Humid,9,7,3,8,9,Sunscreen 56,Sunscreen,Brand E,130.4,3.7,"Chamomile,Centella Asiatica,Vitamin E,Vitamin C",0,0,1,1,1,0,0,1,15
1930,463,7.8,1,1,54,23,Dry,None,Cold,8,3,1,1,3,Mask 463,Mask,Brand B,54.79,4.6,"Squalane,Chamomile,Chamomile,Salicylic Acid,Retinol,Glycolic Acid",0,1,0,1,1,0,0,1,0
1959,467,7.4,1,1,17,53,Dry,None,Temperate,10,3,2,6,6,Serum 467,Serum,Brand D,75.17,4.7,"Squalane,Titanium Dioxide,Hyaluronic Acid,Titanium Dioxide",1,1,0,0,1,0,0,1,0
1015,242,1.8,0,0,22,47,Sensitive,Aging,Dry,8,8,4,5,4,Sunscreen 242,Sunscreen,Brand B,57.03,4.5,"Glycolic Acid,Glycerin,Squalane,Salicylic Acid,Salicylic Acid",1,0,0,0,0,1,0,0,30
374,12,6.9,0,0,39,26,Combination,Acne,Temperate,1,9,4,9,2,Toner 12,Toner,Brand C,48.05,3.8,"Niacinamide,Centella Asiatica,Centella Asiatica",0,0,0,1,0,0,0,1,0
207,341,4.1,0,0,21,19,Combination,Hyperpigmentation,Humid,3,8,7,4,6,Serum 341,Serum,Brand A,104.21,4.1,"Hyaluronic Acid,Aloe Vera,Glycerin,Vitamin E",1,1,1,0,1,1,0,0,0
1364,83,4.4,0,0,9,44,Normal,Acne,Humid,4,8,10,1,8,Mask 83,Mask,Brand A,24.79,5.0,"Glycolic Acid,Salicylic Acid,Glycerin,Vitamin E,Vitamin E",1,0,0,0,0,1,0,1,0
1480,361,3.8,0,0,36,52,Oily,None,Temperate,7,10,9,9,6,Mask 361,Mask,Brand D,126.84,4.5,"Ceramides,Retinol,Squalane,Lactic Acid,Niacinamide,Hyaluronic Acid,Hyaluronic Acid",0,0,1,1,1,1,0,0,0
1607,470,6.9,0,0,33,45,Dry,None,Dry,6,3,3,10,9,Toner 470,Toner,Brand C,51.19,4.0,"Vitamin E,Glycerin,Vitamin E",0,1,0,0,0,0,1,1,0
1753,238,3.2,0,0,88,58,Dry,None,Cold,4,2,2,8,10,Moisturizer 238,Moisturizer,Brand A,128.44,3.4,"Glycolic Acid,Salicylic Acid,Titanium Dioxide,Zinc Oxide,Vitamin E",0,0,0,0,0,0,0,1,0
915,114,3.8,0,1,85,58,Normal,Acne,Cold,10,4,4,5,8,Sunscreen 114,Sunscreen,Brand B,96.69,3.5,"Retinol,Glycolic Acid,Glycerin,Vitamin E,Lactic Acid,Hyaluronic Acid",0,0,1,1,0,0,0,1,50
1982,391,5.3,0,0,63,40,Combination,Rosacea,Humid,10,4,6,5,3,Serum 391,Serum,Brand D,86.12,3.5,"Squalane,Centella Asiatica,Vitamin C,Squalane",1,0,0,1,0,1,0,1,0
978,284,3.7,0,0,23,37,Sensitive,Hyperpigmentation,Dry,8,4,5,7,3,Mask 284,Mask,Brand A,53.67,3.1,"Vitamin E,Glycolic Acid,Ceramides",0,1,0,1,0,0,0,0,0
1239,395,3.8,0,0,18,25,Normal,None,Temperate,6,1,3,1,2,Sunscreen 395,Sunscreen,Brand E,93.84,4.5,"Zinc Oxide,Glycerin,Centella Asiatica",0,0,0,1,0,0,0,1,0
87,189,3.8,0,0,42,43,Normal,Aging,Dry,1,8,9,3,4,Moisturizer 189,Moisturizer,Brand A,131.93,3.0,"Aloe Vera,Niacinamide,Retinol,Hyaluronic Acid,Aloe Vera,Zinc Oxide",1,1,1,0,0,0,0,0,0
1827,67,7.7,1,0,89,30,Combination,Aging,Dry,3,10,1,9,10,Cleanser 67,Cleanser,Brand E,56.23,3.8,"Retinol,Glycerin,Ceramides,Chamomile,Salicylic Acid",0,1,0,1,0,1,0,0,0
424,82,3.5,0,0,11,33,Normal,None,Humid,8,7,4,10,3,Cleanser 82,Cleanser,Brand E,116.84,4.5,"Niacinamide,Ceramides,Centella Asiatica,Chamomile,Glycolic Acid,Vitamin E,Zinc Oxide",0,0,1,0,1,1,1,0,0
115,377,5.5,0,1,45,26,Oily,Aging,Temperate,8,8,7,2,5,Sunscreen 377,Sunscreen,Brand B,100.39,3.4,"Vitamin C,Retinol,Chamomile",1,1,0,1,0,0,1,0,50
952,438,6.9,0,0,60,54,Oily,Eczema,Cold,6,8,6,3,4,Moisturizer 438,Moisturizer,Brand C,31.08,3.2,"Chamomile,Squalane,Salicylic Acid,Titanium Dioxide,Retinol",1,0,1,1,0,1,0,1,0
147,222,3.4,0,0,73,49,Combination,None,Cold,1,9,6,9,7,Mask 222,Mask,Brand A,57.17,4.6,"Zinc Oxide,Vitamin C,Vitamin C,Vitamin E,Chamomile,Titanium Dioxide,Niacinamide",0,0,1,0,0,1,0,0,0
1524,150,1.0,0,0,45,63,Oily,Eczema,Temperate,10,7,9,1,1,Sunscreen 150,Sunscreen,Brand B,54.59,4.1,"Vitamin C,Squalane,Niacinamide",0,0,1,0,0,1,1,1,50
1725,495,7.4,1,0,70,43,Sensitive,Aging,Temperate,4,4,4,3,3,Toner 495,Toner,Brand E,21.27,4.3,"Glycerin,Centella Asiatica,Aloe Vera,Vitamin C,Zinc Oxide,Ceramides",0,0,1,1,1,0,1,0,0
927,395,4.2,0,0,49,36,Dry,None,Cold,2,1,1,2,4,Sunscreen 395,Sunscreen,Brand E,93.84,4.5,"Zinc Oxide,Glycerin,Centella Asiatica",0,0,0,1,0,0,0,1,0
1017,36,4.0,0,0,55,22,Dry,Hyperpigmentation,Dry,2,1,2,3,2,Mask 36,Mask,Brand E,142.75,3.2,"Glycolic Acid,Glycolic Acid,Retinol,Salicylic Acid",0,0,0,1,0,0,1,1,0
923,396,7.0,0,0,12,64,Dry,Hyperpigmentation,Cold,1,2,1,6,6,Cleanser 396,Cleanser,Brand A,136.93,3.4,"Hyaluronic Acid,Ceramides,Vitamin C",1,1,0,1,0,0,0,1,0
1324,175,7.8,1,0,82,34,Oily,Hyperpigmentation,Cold,5,8,9,7,5,Mask 175,Mask,Brand B,146.01,4.9,"Titanium Dioxide,Salicylic Acid,Vitamin C,Lactic Acid,Centella Asiatica,Ceramides,Chamomile",1,0,1,1,1,0,1,1,0
608,282,4.0,0,0,39,30,Normal,Acne,Temperate,3,4,4,5,9,Toner 282,Toner,Brand B,109.93,4.7,"Centella Asiatica,Squalane,Zinc Oxide,Titanium Dioxide",1,1,0,1,0,0,0,0,0
82,483,4.3,0,0,48,33,Combination,Aging,Dry,6,9,4,3,3,Moisturizer 483,Moisturizer,Brand A,71.47,4.5,"Vitamin C,Ceramides,Hyaluronic Acid,Ceramides,Aloe Vera",0,0,1,0,0,1,1,0,0
723,385,3.5,0,0,64,35,Dry,Aging,Temperate,1,1,4,7,3,Mask 385,Mask,Brand C,37.4,3.3,"Glycerin,Hyaluronic Acid,Vitamin E",0,0,1,1,1,1,0,0,0
1878,434,6.6,0,0,32,43,Oily,Acne,Dry,3,10,8,10,8,Serum 434,Serum,Brand C,27.8,4.1,"Squalane,Vitamin E,Titanium Dioxide,Glycolic Acid",1,1,0,0,0,0,1,0,0
1056,124,4.3,0,1,68,50,Oily,Aging,Temperate,8,7,9,5,2,Cleanser 124,Cleanser,Brand B,108.71,3.6,"Centella Asiatica,Titanium Dioxide,Vitamin C,Squalane,Squalane",0,1,1,0,1,0,0,1,0
1548,168,5.0,0,0,14,63,Oily,None,Cold,8,9,9,1,10,Cleanser 168,Cleanser,Brand D,82.18,3.3,"Lactic Acid,Centella Asiatica,Lactic Acid,Vitamin C,Salicylic Acid,Retinol,Zinc Oxide",1,0,0,0,0,1,0,1,0
737,227,4.5,0,0,32,18,Sensitive,None,Dry,6,7,5,7,8,Mask 227,Mask,Brand C,124.43,4.5,"Centella Asiatica,Squalane,Glycolic Acid,Titanium Dioxide",1,0,0,0,0,0,1,1,0
1081,135,2.6,0,1,75,44,Sensitive,Aging,Dry,9,6,7,8,9,Serum 135,Serum,Brand C,128.01,4.2,"Retinol,Titanium Dioxide,Chamomile",1,0,0,1,1,0,1,0,0
1140,303,4.6,0,0,41,64,Normal,Hyperpigmentation,Dry,2,5,7,2,5,Serum 303,Serum,Brand E,134.51,4.9,"Centella Asiatica,Vitamin E,Chamomile,Salicylic Acid,Vitamin E,Centella Asiatica",0,1,1,1,0,0,1,1,0
1438,178,7.4,1,0,38,41,Sensitive,None,Dry,6,2,9,1,9,Serum 178,Serum,Brand E,86.4,3.8,"Vitamin E,Squalane,Lactic Acid,Salicylic Acid,Vitamin E,Niacinamide",1,1,1,1,0,0,1,1,0
1787,8,3.6,0,0,53,41,Oily,Rosacea,Dry,1,7,9,6,6,Cleanser 8,Cleanser,Brand D,51.49,4.1,"Niacinamide,Salicylic Acid,Centella Asiatica,Lactic Acid,Squalane,Aloe Vera",0,1,1,1,0,1,0,1,0
727,46,6.5,0,0,69,38,Dry,Eczema,Humid,1,2,2,9,2,Cleanser 46,Cleanser,Brand B,60.79,3.3,"Titanium Dioxide,Glycerin,Niacinamide,Zinc Oxide,Niacinamide",0,1,0,0,0,1,0,0,0
136,34,3.7,0,0,50,22,Normal,Eczema,Cold,1,4,9,3,1,Toner 34,Toner,Brand E,50.28,5.0,"Squalane,Retinol,Vitamin E,Hyaluronic Acid,Ceramides,Niacinamide",0,0,0,0,0,1,0,1,0
1363,43,4.0,0,0,8,23,Combination,None,Cold,2,2,6,8,10,Sunscreen 43,Sunscreen,Brand C,135.36,3.1,"Vitamin E,Glycerin,Glycolic Acid,Titanium Dioxide,Zinc Oxide,Centella Asiatica",1,0,0,0,1,0,0,0,30
1064,23,7.4,1,0,75,19,Sensitive,Aging,Temperate,6,10,7,2,6,Cleanser 23,Cleanser,Brand C,56.82,3.7,"Chamomile,Squalane,Niacinamide,Aloe Vera",0,0,1,1,0,0,1,1,0
290,202,7.6,1,0,76,42,Combination,Rosacea,Temperate,7,5,10,2,9,Toner 202,Toner,Brand D,107.1,4.8,"Lactic Acid,Chamomile,Hyaluronic Acid,Retinol,Salicylic Acid,Titanium Dioxide,Ceramides",1,1,1,1,1,1,1,1,0
1241,411,6.4,0,0,46,56,Normal,None,Humid,7,9,3,3,8,Serum 411,Serum,Brand A,123.91,3.1,"Salicylic Acid,Glycolic Acid,Salicylic Acid,Zinc Oxide",1,0,0,1,1,1,1,0,0
1236,155,3.6,0,0,50,55,Sensitive,Aging,Dry,3,9,7,5,10,Sunscreen 155,Sunscreen,Brand D,127.39,3.4,"Salicylic Acid,Glycolic Acid,Glycerin,Chamomile,Glycerin,Centella Asiatica,Glycerin",1,0,0,0,1,0,0,0,15
371,197,3.8,0,0,23,34,Combination,None,Dry,4,1,9,6,10,Toner 197,Toner,Brand B,29.29,3.1,"Aloe Vera,Squalane,Ceramides",1,1,1,0,1,1,1,0,0
1829,290,6.7,0,0,35,25,Oily,None,Dry,2,8,7,10,10,Moisturizer 290,Moisturizer,Brand A,145.94,4.0,"Vitamin E,Vitamin E,Zinc Oxide",1,1,0,1,0,1,0,0,0
1163,348,5.8,0,0,64,54,Sensitive,Aging,Temperate,6,4,6,4,2,Mask 348,Mask,Brand C,52.03,3.2,"Centella Asiatica,Vitamin E,Ceramides",1,1,1,1,1,0,1,0,0
745,308,6.6,0,0,78,55,Oily,Eczema,Humid,6,10,6,1,8,Toner 308,Toner,Brand B,58.73,3.5,"Retinol,Squalane,Vitamin E,Ceramides,Glycolic Acid,Titanium Dioxide,Glycolic Acid",1,1,0,0,1,1,0,1,0
293,389,7.5,1,0,86,63,Sensitive,None,Dry,5,10,5,5,9,Mask 389,Mask,Brand C,146.12,3.4,"Hyaluronic Acid,Glycerin,Vitamin C,Lactic Acid,Glycerin,Niacinamide,Salicylic Acid",1,1,1,1,0,0,1,0,0
1409,137,7.1,1,0,11,19,Combination,Aging,Dry,7,8,8,10,5,Mask 137,Mask,Brand D,95.28,4.8,"Glycolic Acid,Retinol,Retinol,Salicylic Acid",1,1,0,1,0,0,1,0,0
1971,166,6.7,0,0,52,62,Normal,Rosacea,Cold,7,8,9,5,2,Moisturizer 166,Moisturizer,Brand A,132.79,3.8,"Titanium Dioxide,Hyaluronic Acid,Glycerin,Niacinamide,Hyaluronic Acid,Ceramides,Vitamin C",0,1,0,0,1,1,0,0,0
1204,121,4.4,0,0,57,38,Combination,Acne,Cold,9,4,10,6,8,Serum 121,Serum,Brand B,24.43,4.8,"Squalane,Vitamin C,Titanium Dioxide,Hyaluronic Acid,Titanium Dioxide,Glycerin,Niacinamide",1,1,0,1,0,1,1,0,0
1175,108,3.4,0,1,43,26,Oily,Aging,Dry,10,9,7,5,2,Mask 108,Mask,Brand E,132.83,3.2,"Vitamin C,Glycerin,Glycerin,Hyaluronic Acid,Vitamin C,Centella Asiatica,Niacinamide",1,0,0,1,1,1,1,0,0
964,333,4.5,0,1,13,47,Sensitive,Acne,Dry,9,9,2,8,10,Toner 333,Toner,Brand A,22.94,4.0,"Aloe Vera,Vitamin C,Zinc Oxide,Salicylic Acid,Aloe Vera,Zinc Oxide",1,0,1,1,1,1,1,0,0
216,169,6.4,0,0,33,61,Normal,Hyperpigmentation,Cold,4,3,2,2,5,Mask 169,Mask,Brand D,51.29,4.5,"Ceramides,Hyaluronic Acid,Lactic Acid,Glycolic Acid,Centella Asiatica,Centella Asiatica,Chamomile",0,0,1,1,1,1,1,0,0
1813,484,3.9,0,0,59,47,Sensitive,None,Humid,6,5,1,9,2,Toner 484,Toner,Brand A,39.87,3.3,"Zinc Oxide,Centella Asiatica,Centella Asiatica,Vitamin E,Ceramides,Ceramides,Aloe Vera",1,0,0,0,0,0,1,0,0
1239,447,7.5,1,0,31,25,Normal,None,Temperate,6,1,3,1,2,Cleanser 447,Cleanser,Brand D,133.21,4.0,"Hyaluronic Acid,Glycolic Acid,Vitamin C,Niacinamide",1,1,0,0,1,0,0,0,0
1149,105,3.2,0,0,71,25,Normal,Eczema,Humid,2,7,8,1,1,Mask 105,Mask,Brand A,81.35,4.4,"Glycolic Acid,Glycerin,Vitamin E",0,0,0,0,0,0,0,1,0
1298,378,6.6,0,0,68,37,Sensitive,Eczema,Cold,2,10,1,1,5,Sunscreen 378,Sunscreen,Brand A,146.51,4.2,"Salicylic Acid,Vitamin E,Lactic Acid,Titanium Dioxide",1,0,1,0,0,0,0,0,15
1560,60,3.9,0,0,21,63,Combination,Eczema,Cold,2,10,5,7,10,Toner 60,Toner,Brand B,21.58,4.0,"Retinol,Salicylic Acid,Lactic Acid,Vitamin C",0,1,1,0,1,1,0,1,0
845,412,7.5,1,0,15,39,Combination,Acne,Humid,1,7,10,4,6,Moisturizer 412,Moisturizer,Brand E,30.98,4.9,"Squalane,Ceramides,Retinol",0,0,1,1,1,1,1,0,0
1592,213,7.1,1,0,61,20,Combination,None,Temperate,5,4,10,6,5,Serum 213,Serum,Brand D,50.23,3.7,"Glycolic Acid,Glycolic Acid,Glycerin,Centella Asiatica,Hyaluronic Acid",0,0,0,1,1,1,1,1,0
1782,251,3.7,0,0,80,55,Oily,None,Humid,2,8,10,6,1,Moisturizer 251,Moisturizer,Brand D,135.81,4.4,"Centella Asiatica,Retinol,Retinol,Hyaluronic Acid,Titanium Dioxide,Hyaluronic Acid",0,1,0,0,1,0,0,1,0
739,129,3.3,0,0,10,23,Normal,None,Dry,4,2,3,1,10,Mask 129,Mask,Brand C,37.61,3.4,"Aloe Vera,Retinol,Niacinamide,Glycolic Acid,Vitamin E,Niacinamide",0,0,0,1,0,0,1,0,0
1371,197,6.4,0,0,27,62,Oily,Aging,Cold,1,8,8,2,5,Toner 197,Toner,Brand B,29.29,3.1,"Aloe Vera,Squalane,Ceramides",1,1,1,0,1,1,1,0,0
1637,160,6.1,0,0,54,62,Normal,Aging,Temperate,1,6,4,10,5,Moisturizer 160,Moisturizer,Brand A,121.28,3.5,"Chamomile,Lactic Acid,Ceramides,Hyaluronic Acid,Glycolic Acid,Titanium Dioxide,Niacinamide",0,0,0,0,1,1,1,1,0
926,235,3.2,0,0,50,61,Sensitive,Eczema,Dry,9,2,10,5,2,Sunscreen 235,Sunscreen,Brand A,84.3,4.8,"Chamomile,Vitamin C,Ceramides",1,0,0,0,1,0,1,1,0
666,100,6.8,0,0,49,53,Combination,Aging,Cold,9,4,2,5,6,Sunscreen 100,Sunscreen,Brand B,50.22,3.2,"Centella Asiatica,Vitamin E,Titanium Dioxide,Vitamin E,Hyaluronic Acid,Zinc Oxide",1,0,1,1,0,0,0,0,50
575,73,6.8,0,1,54,36,Sensitive,Rosacea,Dry,2,9,6,4,9,Cleanser 73,Cleanser,Brand D,136.93,3.8,"Hyaluronic Acid,Ceramides,Titanium Dioxide,Titanium Dioxide",1,0,1,0,0,1,1,0,0
1029,475,7.1,1,0,66,46,Combination,Acne,Dry,7,6,10,2,3,Cleanser 475,Cleanser,Brand D,10.81,4.6,"Vitamin C,Glycerin,Centella Asiatica",1,1,1,1,0,0,1,0,0
1131,117,1.8,0,1,88,63,Dry,Aging,Temperate,9,2,3,10,9,Serum 117,Serum,Brand A,54.39,4.7,"Squalane,Glycolic Acid,Vitamin E",1,0,0,0,1,1,1,0,0
1851,320,7.1,1,0,18,29,Oily,None,Humid,2,8,8,10,3,Toner 320,Toner,Brand E,65.8,3.2,"Vitamin C,Ceramides,Hyaluronic Acid",1,0,0,1,1,1,1,0,0
297,105,3.6,0,0,69,33,Dry,Aging,Temperate,2,1,4,2,5,Mask 105,Mask,Brand A,81.35,4.4,"Glycolic Acid,Glycerin,Vitamin E",0,0,0,0,0,0,0,1,0
178,431,4.1,0,0,33,56,Dry,None,Temperate,3,1,4,10,3,Cleanser 431,Cleanser,Brand E,123.39,4.2,"Hyaluronic Acid,Chamomile,Ceramides,Chamomile,Chamomile,Ceramides,Centella Asiatica",1,0,0,0,0,1,0,1,0
1230,115,4.4,0,0,62,18,Combination,Acne,Dry,8,8,5,1,8,Sunscreen 115,Sunscreen,Brand B,92.74,3.7,"Aloe Vera,Titanium Dioxide,Zinc Oxide,Lactic Acid",0,0,1,1,1,0,1,0,15
1733,350,4.5,0,0,35,29,Oily,Rosacea,Humid,7,10,9,1,2,Moisturizer 350,Moisturizer,Brand D,34.92,4.5,"Hyaluronic Acid,Salicylic Acid,Glycolic Acid,Squalane",0,0,1,1,0,0,1,1,0
625,499,3.2,0,1,50,42,Dry,Aging,Dry,9,1,2,2,10,Serum 499,Serum,Brand D,122.36,4.9,"Vitamin E,Titanium Dioxide,Hyaluronic Acid,Squalane,Squalane",1,1,0,1,1,1,1,0,0
1389,413,3.6,0,0,15,57,Normal,Hyperpigmentation,Humid,4,7,7,3,9,Mask 413,Mask,Brand D,111.25,4.1,"Niacinamide,Vitamin E,Chamomile,Glycerin,Centella Asiatica,Titanium Dioxide",1,0,0,0,0,0,0,1,0
271,212,3.9,0,0,8,26,Oily,Eczema,Dry,3,10,10,10,2,Toner 212,Toner,Brand B,18.29,4.9,"Titanium Dioxide,Vitamin C,Chamomile",0,1,0,0,1,1,1,1,0
1411,247,2.1,0,0,45,26,Normal,None,Temperate,10,10,1,6,4,Toner 247,Toner,Brand E,143.36,4.8,"Niacinamide,Ceramides,Centella Asiatica",0,0,0,1,0,1,0,0,0
171,246,6.6,0,0,43,61,Oily,Acne,Humid,7,7,6,1,4,Mask 246,Mask,Brand E,43.86,3.9,"Zinc Oxide,Aloe Vera,Hyaluronic Acid,Lactic Acid,Vitamin C,Glycolic Acid",1,0,0,1,0,0,0,1,0
311,416,3.8,0,0,73,29,Dry,Hyperpigmentation,Dry,1,1,3,7,2,Toner 416,Toner,Brand E,105.92,3.2,"Vitamin E,Chamomile,Salicylic Acid,Titanium Dioxide,Glycerin,Lactic Acid,Vitamin C",0,0,1,1,1,1,0,0,0
832,353,5.8,0,0,27,42,Sensitive,Hyperpigmentation,Dry,9,4,3,10,5,Toner 353,Toner,Brand C,15.08,3.4,"Centella Asiatica,Lactic Acid,Lactic Acid",1,0,1,1,1,1,0,0,0
507,160,4.3,0,0,58,50,Sensitive,Eczema,Humid,4,6,5,3,10,Moisturizer 160,Moisturizer,Brand A,121.28,3.5,"Chamomile,Lactic Acid,Ceramides,Hyaluronic Acid,Glycolic Acid,Titanium Dioxide,Niacinamide",0,0,0,0,1,1,1,1,0
1496,395,4.1,0,0,24,43,Normal,None,Cold,4,2,7,4,7,Sunscreen 395,Sunscreen,Brand E,93.84,4.5,"Zinc Oxide,Glycerin,Centella Asiatica",0,0,0,1,0,0,0,1,0
1419,27,4.1,0,0,77,42,Oily,Aging,Dry,3,7,8,2,2,Sunscreen 27,Sunscreen,Brand C,58.63,4.0,"Zinc Oxide,Hyaluronic Acid,Ceramides,Zinc Oxide",0,0,0,1,1,0,0,0,50
1126,479,4.7,0,0,11,23,Oily,Rosacea,Dry,8,10,9,2,1,Sunscreen 479,Sunscreen,Brand A,139.71,4.0,"Retinol,Squalane,Glycerin,Centella Asiatica",1,1,1,0,1,1,0,0,50
1889,15,6.5,0,0,10,23,Oily,Aging,Cold,6,8,10,6,2,Mask 15,Mask,Brand C,116.36,4.5,"Retinol,Ceramides,Zinc Oxide,Zinc Oxide",1,0,0,0,1,1,0,1,0
1208,213,6.8,0,1,46,58,Combination,Acne,Temperate,1,1,9,2,3,Serum 213,Serum,Brand D,50.23,3.7,"Glycolic Acid,Glycolic Acid,Glycerin,Centella Asiatica,Hyaluronic Acid",0,0,0,1,1,1,1,1,0
453,196,6.6,0,0,18,29,Normal,None,Temperate,10,5,7,6,1,Serum 196,Serum,Brand E,90.35,3.3,"Vitamin C,Chamomile,Hyaluronic Acid",0,1,0,0,1,0,0,0,0
463,244,7.6,1,0,8,47,Dry,Eczema,Temperate,1,3,3,1,3,Toner 244,Toner,Brand A,128.65,4.7,"Niacinamide,Lactic Acid,Hyaluronic Acid,Salicylic Acid,Glycerin",1,1,1,0,1,1,1,1,0
1,239,5.8,0,0,70,56,Combination,Acne,Humid,9,5,7,6,5,Serum 239,Serum,Brand B,83.98,3.2,"Zinc Oxide,Squalane,Ceramides,Centella Asiatica,Centella Asiatica,Titanium Dioxide",1,0,1,1,0,1,0,1,0
1860,338,4.1,0,0,27,27,Dry,None,Humid,8,1,4,6,8,Moisturizer 338,Moisturizer,Brand A,75.46,4.7,"Titanium Dioxide,Titanium Dioxide,Retinol,Hyaluronic Acid,Glycerin",1,1,1,0,0,1,1,1,0
1034,341,5.8,0,0,20,31,Normal,Eczema,Dry,8,6,7,3,6,Serum 341,Serum,Brand A,104.21,4.1,"Hyaluronic Acid,Aloe Vera,Glycerin,Vitamin E",1,1,1,0,1,1,0,0,0
1704,360,3.3,0,0,79,49,Combination,Acne,Temperate,2,7,3,9,10,Moisturizer 360,Moisturizer,Brand B,71.32,3.3,"Lactic Acid,Squalane,Retinol,Aloe Vera,Vitamin C",0,0,0,0,0,1,0,0,0
